TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,Cluster_Final
270.54,20.0,139.0,1.0,269.78,Credit,Sacramento,ATM,Student,2.0
247.93,37.0,79.0,1.0,9801.48,Debit,Indianapolis,Branch,Engineer,1.0
34.67,19.0,71.0,1.0,888.6,Debit,Chicago,Online,Student,2.0
326.03,18.0,137.0,1.0,290.24,Credit,New York,Online,Student,2.0
148.26,25.0,57.0,1.0,958.7,Debit,Omaha,ATM,Student,2.0
373.99,60.0,140.0,1.0,8590.5,Debit,Sacramento,ATM,Doctor,3.0
254.33999999999997,49.0,79.0,1.0,5461.08,Debit,El Paso,Online,Engineer,1.0
819.48,25.0,26.0,1.0,1804.5,Debit,Virginia Beach,ATM,Student,2.0
14.0,49.0,173.0,1.0,7975.179999999999,Debit,San Antonio,ATM,Engineer,1.0
57.16,40.0,74.0,1.0,222.22,Debit,Columbus,ATM,Engineer,1.0
282.26,37.0,278.0,1.0,6857.2,Debit,Memphis,Online,Engineer,1.0
46.96,46.0,12.0,1.0,2028.92,Debit,Las Vegas,Online,Engineer,1.0
473.2,34.0,173.0,1.0,248.52,Debit,Houston,Online,Doctor,3.0
192.97,59.0,140.0,1.0,3019.04,Debit,Sacramento,ATM,Retired,0.0
168.99,18.0,203.0,1.0,1523.57,Debit,Baltimore,ATM,Student,2.0
1.8200000000000003,80.0,60.00000000000001,1.0,5571.39,Debit,San Francisco,Online,Retired,0.0
40.9,55.0,37.0,1.0,1514.34,Debit,Charlotte,ATM,Doctor,3.0
78.91,61.0,157.0,1.0,1817.43,Debit,Sacramento,Online,Doctor,3.0
169.97,22.0,12.0,1.0,6269.12,Credit,San Diego,ATM,Student,2.0
486.61,48.0,130.0,1.0,2006.69,Credit,Sacramento,ATM,Engineer,1.0
148.13,58.0,56.0,1.0,2189.38,Debit,Phoenix,Branch,Retired,0.0
164.52,61.0,162.0,1.0,11036.74,Debit,Dallas,ATM,Doctor,3.0
720.89,27.0,120.0,1.0,447.06,Debit,Indianapolis,ATM,Student,2.0
268.7,53.0,63.0,1.0,2104.74,Debit,Milwaukee,ATM,Retired,0.0
637.34,51.0,278.0,1.0,5183.5,Debit,Indianapolis,ATM,Retired,0.0
216.76,47.0,138.0,1.0,643.6399999999999,Credit,Omaha,Online,Engineer,1.0
418.02,46.0,110.0,1.0,11011.86,Debit,Los Angeles,ATM,Doctor,3.0
292.03,46.0,154.0,1.0,951.3300000000002,Credit,Memphis,ATM,Engineer,1.0
251.4,57.0,178.0,1.0,2561.67,Debit,Tucson,ATM,Retired,0.0
184.56,21.0,93.0,1.0,1549.27,Debit,Virginia Beach,Online,Student,2.0
33.76,26.0,227.0,1.0,3253.51,Debit,Seattle,Online,Engineer,1.0
253.46000000000004,45.0,60.00000000000001,1.0,1338.95,Debit,Memphis,ATM,Engineer,1.0
138.68,22.0,44.0,1.0,206.2,Credit,Colorado Springs,Branch,Student,2.0
42.56,18.0,146.0,1.0,4361.44,Debit,Fresno,Online,Student,2.0
680.76,21.0,165.0,1.0,572.97,Debit,Kansas City,Branch,Student,2.0
53.83,70.0,131.0,1.0,4580.59,Debit,Baltimore,Branch,Retired,0.0
11.09,51.0,95.0,1.0,2990.05,Debit,Charlotte,Branch,Engineer,1.0
37.81,63.0,195.0,1.0,5208.98,Debit,Colorado Springs,Branch,Retired,0.0
449.18,67.0,50.00000000000001,1.0,1025.99,Debit,Denver,Online,Retired,0.0
297.6,39.0,162.0,1.0,1461.17,Debit,Milwaukee,Online,Doctor,3.0
683.75,32.0,106.0,1.0,6333.72,Debit,Las Vegas,Branch,Doctor,3.0
21.4,48.0,129.0,1.0,8551.6,Credit,Kansas City,Online,Engineer,1.0
315.94,78.0,93.0,1.0,4273.99,Debit,Omaha,ATM,Retired,0.0
223.76,74.0,110.0,1.0,4102.23,Credit,Boston,Branch,Retired,0.0
216.03,42.0,300.0,1.0,10462.77,Debit,Boston,ATM,Doctor,3.0
17.42,74.0,150.0,1.0,6851.31,Debit,Dallas,ATM,Retired,0.0
491.91,78.0,155.0,1.0,2421.94,Debit,Milwaukee,Online,Retired,0.0
350.11,74.0,178.0,1.0,4639.04,Credit,Raleigh,Online,Retired,0.0
218.07,23.0,243.0,1.0,443.62,Debit,Austin,Branch,Student,2.0
291.09,48.0,73.0,1.0,6312.79,Debit,El Paso,Branch,Engineer,1.0
422.14,26.0,109.0,1.0,1436.32,Credit,Albuquerque,Branch,Student,2.0
613.21,61.0,157.0,1.0,3279.12,Debit,Tucson,ATM,Retired,0.0
73.83,69.0,69.00000000000001,1.0,6020.29,Debit,Las Vegas,Online,Doctor,3.0
67.33,59.0,36.0,1.0,5925.98,Debit,Detroit,Online,Engineer,1.0
26.92,62.0,43.0,1.0,1674.94,Debit,Indianapolis,ATM,Retired,0.0
18.3,48.0,155.0,1.0,3733.5200000000004,Debit,Mesa,Online,Engineer,1.0
317.94,54.0,123.99999999999999,1.0,2996.51,Debit,Los Angeles,ATM,Engineer,1.0
179.38,40.0,173.0,1.0,11666.18,Debit,Mesa,Online,Doctor,3.0
13.92,37.0,209.0,1.0,2735.84,Debit,Los Angeles,ATM,Engineer,1.0
365.43,25.0,176.0,1.0,1073.51,Debit,Portland,ATM,Student,2.0
263.59,71.0,16.0,1.0,6996.35,Debit,Dallas,Branch,Retired,0.0
54.8,34.0,140.0,1.0,4943.49,Debit,Albuquerque,Branch,Engineer,1.0
141.49,24.0,75.0,1.0,1665.58,Debit,Baltimore,Online,Student,2.0
31.389999999999997,20.0,15.0,1.0,998.4900000000001,Debit,Tucson,ATM,Student,2.0
93.82,39.0,176.0,1.0,8422.06,Debit,San Diego,Online,Engineer,1.0
5.71,21.0,106.0,1.0,1285.42,Debit,Tucson,Branch,Student,2.0
178.39,34.0,98.0,1.0,8469.43,Debit,Tucson,Online,Engineer,1.0
126.91,22.0,42.00000000000001,1.0,692.6899999999999,Debit,Kansas City,ATM,Student,2.0
36.09,53.0,167.0,1.0,12319.26,Debit,Columbus,Branch,Doctor,3.0
91.77,51.0,174.0,1.0,9240.73,Debit,Omaha,Branch,Doctor,3.0
198.92,36.0,100.00000000000001,1.0,2854.66,Debit,Milwaukee,Online,Engineer,1.0
137.81,58.0,44.0,1.0,2631.47,Debit,Detroit,Branch,Engineer,1.0
136.88,24.0,71.0,1.0,7465.950000000001,Credit,Memphis,Branch,Student,2.0
133.07,21.0,155.0,1.0,1670.99,Debit,Sacramento,Branch,Student,2.0
1.14,43.0,137.0,1.0,13913.92,Debit,Indianapolis,Branch,Doctor,3.0
256.34,69.0,99.0,1.0,7471.630000000001,Debit,Kansas City,Branch,Retired,0.0
56.11,36.0,109.0,1.0,11123.65,Debit,Boston,Branch,Doctor,3.0
118.1,50.0,50.00000000000001,1.0,7976.6,Debit,Fort Worth,ATM,Engineer,1.0
137.86,66.0,120.0,1.0,8046.939999999999,Credit,Sacramento,Online,Doctor,3.0
813.78,54.0,55.0,1.0,14935.500000000002,Credit,Atlanta,ATM,Doctor,3.0
237.97,69.0,69.00000000000001,1.0,13486.15,Debit,Columbus,ATM,Doctor,3.0
684.96,21.0,30.999999999999996,1.0,526.67,Debit,Mesa,ATM,Student,2.0
878.63,60.0,139.0,1.0,4954.37,Debit,Columbus,ATM,Engineer,1.0
276.56,68.0,15.0,1.0,8942.58,Debit,Austin,Branch,Doctor,3.0
8.75,79.0,199.0,1.0,4044.6199999999994,Debit,Louisville,ATM,Retired,0.0
637.48,65.0,207.0,1.0,4148.85,Debit,Colorado Springs,Online,Retired,0.0
103.15,51.0,179.0,1.0,11388.15,Debit,San Diego,Branch,Doctor,3.0
505.59999999999997,52.0,183.0,1.0,5347.57,Debit,Denver,Branch,Retired,0.0
371.86,46.0,91.0,1.0,1329.45,Debit,Miami,ATM,Doctor,3.0
14.26,50.0,37.0,1.0,2475.65,Debit,Virginia Beach,Branch,Engineer,1.0
13.16,43.0,98.0,1.0,1019.46,Debit,Mesa,Branch,Engineer,1.0
73.01,56.0,101.0,1.0,2833.12,Debit,Houston,ATM,Retired,0.0
201.5,61.0,196.0,1.0,12148.32,Credit,Dallas,Online,Doctor,3.0
150.3,41.0,204.0,1.0,14371.08,Debit,Las Vegas,Online,Doctor,3.0
23.7,46.0,32.0,1.0,7947.439999999999,Debit,San Francisco,ATM,Doctor,3.0
49.59,48.0,147.0,1.0,6037.03,Debit,Boston,Branch,Engineer,1.0
720.13,22.0,96.0,1.0,387.02,Credit,Omaha,ATM,Student,2.0
134.92,19.0,101.0,1.0,1081.97,Debit,Los Angeles,Online,Student,2.0
116.97,18.0,299.0,1.0,729.7,Debit,Oklahoma City,ATM,Student,2.0
88.29,50.0,287.0,1.0,5245.93,Credit,Houston,Online,Engineer,1.0
5.81,25.0,222.0,1.0,1290.95,Debit,Houston,ATM,Student,2.0
103.48,32.0,33.0,1.0,6494.25,Debit,Baltimore,ATM,Engineer,1.0
156.74,70.0,136.0,1.0,4004.35,Debit,Oklahoma City,ATM,Retired,0.0
505.14,68.0,179.0,1.0,2525.47,Debit,Portland,ATM,Retired,0.0
31.060000000000002,46.0,61.00000000000001,1.0,11014.25,Debit,Kansas City,ATM,Doctor,3.0
7.610000000000001,50.0,163.0,1.0,6275.0,Debit,Atlanta,ATM,Doctor,3.0
276.16,53.0,71.0,1.0,1733.34,Credit,Portland,ATM,Retired,0.0
145.77,68.0,237.0,1.0,5294.98,Debit,Memphis,ATM,Retired,0.0
369.44,34.0,18.999999999999996,1.0,5018.67,Debit,Detroit,Online,Engineer,1.0
558.86,60.0,95.0,1.0,9844.32,Debit,Austin,ATM,Doctor,3.0
429.15,26.0,218.0,1.0,712.1299999999999,Debit,Las Vegas,Branch,Student,2.0
36.74,33.0,133.0,1.0,6217.58,Debit,Tucson,Branch,Doctor,3.0
79.14,57.0,22.0,1.0,2229.56,Credit,Portland,Online,Retired,0.0
132.48,36.0,101.0,1.0,9313.05,Debit,Charlotte,Branch,Engineer,1.0
203.76,55.0,37.0,1.0,6747.16,Debit,Colorado Springs,Branch,Retired,0.0
750.95,78.0,26.999999999999996,1.0,5134.37,Debit,Chicago,Branch,Retired,0.0
0.84,52.0,30.999999999999996,1.0,2207.54,Debit,Austin,ATM,Engineer,1.0
257.18,67.0,28.0,1.0,13336.15,Debit,Los Angeles,Online,Doctor,3.0
767.66,63.0,155.0,1.0,1801.69,Debit,San Jose,ATM,Doctor,3.0
182.29,54.0,123.0,1.0,522.39,Debit,San Diego,Online,Doctor,3.0
184.51,54.0,118.0,1.0,9381.64,Credit,Portland,Online,Doctor,3.0
144.1,57.0,30.0,1.0,11523.64,Debit,Chicago,Branch,Doctor,3.0
72.5,40.0,30.0,1.0,12723.62,Debit,Fort Worth,ATM,Doctor,3.0
22.15,44.0,73.0,1.0,7451.83,Debit,Denver,Branch,Doctor,3.0
777.92,62.0,97.0,1.0,7061.58,Debit,Austin,Branch,Doctor,3.0
790.07,28.0,197.0,1.0,985.7700000000001,Debit,Miami,Online,Student,2.0
406.33,59.0,103.0,1.0,4298.34,Credit,Miami,Branch,Engineer,1.0
767.41,56.0,26.999999999999996,1.0,12799.34,Debit,Fort Worth,ATM,Doctor,3.0
4.58,21.0,135.0,1.0,811.2399999999999,Credit,Atlanta,Online,Student,2.0
447.83,53.0,88.0,1.0,13273.08,Credit,Atlanta,Branch,Doctor,3.0
49.67,21.0,146.0,1.0,842.94,Debit,Atlanta,Online,Student,2.0
77.83,49.0,146.0,1.0,2471.53,Credit,Kansas City,Branch,Engineer,1.0
702.87,19.0,183.99999999999997,1.0,1237.5,Debit,Washington,ATM,Student,2.0
133.56,25.0,177.0,1.0,783.8299999999999,Debit,Atlanta,Online,Student,2.0
868.05,49.0,119.0,1.0,3931.03,Credit,San Diego,Online,Engineer,1.0
52.87,24.0,70.0,1.0,960.96,Debit,Indianapolis,Branch,Student,2.0
179.0,78.0,121.0,1.0,7310.88,Debit,Houston,ATM,Retired,0.0
384.11,58.0,12.0,1.0,7902.5199999999995,Debit,Fort Worth,ATM,Retired,0.0
227.61,71.0,61.00000000000001,1.0,4405.28,Debit,Houston,Online,Retired,0.0
40.83,48.0,24.0,1.0,3944.12,Debit,Indianapolis,ATM,Engineer,1.0
19.76,20.0,240.0,1.0,1523.04,Debit,Nashville,ATM,Student,2.0
484.24,67.0,77.0,1.0,8042.299999999999,Debit,Raleigh,Branch,Doctor,3.0
494.66,33.0,110.0,1.0,5531.93,Debit,Houston,Online,Doctor,3.0
301.47,21.0,291.0,1.0,560.73,Debit,Colorado Springs,Branch,Student,2.0
199.09,70.0,89.0,1.0,1658.52,Debit,Detroit,Online,Doctor,3.0
38.95,27.0,50.00000000000001,1.0,731.52,Debit,Los Angeles,Online,Engineer,1.0
515.94,29.0,37.0,1.0,1389.89,Debit,San Francisco,ATM,Engineer,1.0
41.93,48.0,136.0,1.0,5081.26,Debit,Fresno,ATM,Engineer,1.0
137.84,27.0,83.0,1.0,1000.3500000000001,Debit,Omaha,ATM,Student,2.0
95.35,21.0,131.0,1.0,1639.9,Debit,Chicago,Online,Student,2.0
93.14,67.0,151.0,1.0,5473.82,Debit,Memphis,Online,Retired,0.0
79.33,51.0,109.0,1.0,14798.1,Credit,Las Vegas,Online,Doctor,3.0
76.89,55.0,132.0,1.0,7374.26,Debit,Chicago,ATM,Doctor,3.0
233.71,19.0,297.0,1.0,1231.98,Debit,Jacksonville,Online,Student,2.0
14.92,26.0,120.0,1.0,6611.26,Debit,Las Vegas,Branch,Engineer,1.0
242.17,60.0,147.0,1.0,883.7199999999999,Debit,Jacksonville,ATM,Doctor,3.0
122.98,79.0,228.0,1.0,5055.99,Debit,Jacksonville,Online,Retired,0.0
129.35,52.0,130.0,1.0,7166.88,Debit,Las Vegas,ATM,Engineer,1.0
138.33,21.0,69.00000000000001,1.0,232.56,Debit,Dallas,Online,Student,2.0
39.31,25.0,178.0,1.0,1236.38,Debit,Portland,Online,Student,2.0
91.85,21.0,148.0,1.0,802.09,Debit,Seattle,Online,Student,2.0
277.7,58.0,107.0,1.0,1423.2,Debit,Nashville,Branch,Engineer,1.0
114.03,51.0,172.0,1.0,13388.56,Debit,Portland,ATM,Doctor,3.0
302.63,27.0,10.0,1.0,2801.28,Credit,San Jose,Branch,Engineer,1.0
31.19,52.0,74.0,1.0,5545.96,Debit,Charlotte,ATM,Engineer,1.0
112.91,27.0,135.0,1.0,4764.48,Credit,Tucson,Online,Engineer,1.0
742.26,27.0,36.0,1.0,7868.189999999999,Debit,San Diego,Online,Engineer,1.0
256.8,26.0,80.0,1.0,1128.38,Debit,Charlotte,ATM,Student,2.0
378.68,60.0,239.0,1.0,7627.04,Debit,Fort Worth,ATM,Doctor,3.0
571.93,52.0,119.0,1.0,4026.0300000000007,Debit,Washington,Online,Retired,0.0
26.31,77.0,163.0,1.0,7095.76,Credit,Austin,Online,Retired,0.0
205.58,20.0,159.0,1.0,1501.95,Debit,Portland,Online,Student,2.0
533.61,48.0,115.0,1.0,3656.93,Debit,Mesa,Online,Engineer,1.0
428.62,55.0,72.0,1.0,3473.24,Debit,Raleigh,Branch,Retired,0.0
361.22,64.0,167.0,1.0,7061.73,Debit,Raleigh,ATM,Retired,0.0
837.29,25.0,215.99999999999997,1.0,6012.67,Debit,Phoenix,Branch,Student,2.0
117.25,31.0,73.0,1.0,13694.68,Credit,Atlanta,Online,Doctor,3.0
135.27,48.0,131.0,1.0,9410.51,Debit,Atlanta,ATM,Doctor,3.0
185.1,53.0,22.999999999999996,1.0,6115.63,Debit,Albuquerque,Branch,Retired,0.0
113.54,38.0,273.0,1.0,5581.21,Debit,Columbus,Online,Engineer,1.0
354.96,69.0,96.0,1.0,6712.94,Debit,Fort Worth,Online,Doctor,3.0
224.22,53.0,37.0,1.0,8400.87,Debit,Fresno,Branch,Doctor,3.0
737.1,60.0,91.99999999999999,1.0,4644.19,Debit,Washington,ATM,Retired,0.0
223.22,27.0,96.0,1.0,1734.22,Debit,Fort Worth,ATM,Student,2.0
557.26,69.0,53.00000000000001,1.0,5237.12,Debit,San Jose,ATM,Doctor,3.0
27.44,62.0,164.0,1.0,5950.48,Debit,Boston,ATM,Retired,0.0
310.09,36.0,166.0,1.0,9962.5,Debit,Detroit,Branch,Doctor,3.0
80.38,52.0,116.00000000000001,1.0,9662.88,Debit,Kansas City,Online,Doctor,3.0
26.1,66.0,115.0,1.0,5243.0,Credit,Detroit,Branch,Doctor,3.0
845.14,73.0,183.0,1.0,1702.65,Credit,Oklahoma City,Branch,Retired,0.0
59.73,27.0,56.0,1.0,800.93,Debit,Fresno,ATM,Student,2.0
758.77,60.0,114.0,1.0,7231.47,Debit,San Antonio,ATM,Engineer,1.0
301.51,22.0,284.0,1.0,1052.31,Debit,Charlotte,ATM,Student,2.0
418.03,58.0,161.0,1.0,10721.29,Debit,Austin,Online,Doctor,3.0
118.06,32.0,30.999999999999996,1.0,13560.63,Credit,Las Vegas,Branch,Doctor,3.0
483.92,70.0,115.0,1.0,3138.0,Debit,New York,ATM,Retired,0.0
78.93,38.0,145.0,1.0,9916.24,Debit,Mesa,ATM,Doctor,3.0
36.63,75.0,261.0,1.0,7941.73,Debit,Miami,ATM,Retired,0.0
87.85,49.0,63.0,1.0,3753.2400000000002,Debit,Colorado Springs,Branch,Engineer,1.0
705.34,59.0,123.99999999999999,1.0,5003.22,Debit,Washington,Online,Doctor,3.0
116.89,71.0,226.0,1.0,4880.31,Debit,Columbus,Online,Retired,0.0
106.41,57.0,87.0,1.0,1310.38,Debit,Los Angeles,Branch,Retired,0.0
584.41,23.0,41.0,1.0,4475.22,Debit,Las Vegas,ATM,Student,2.0
584.98,55.0,121.0,1.0,6521.05,Credit,Chicago,Branch,Retired,0.0
79.21,56.0,140.0,1.0,1615.04,Debit,Colorado Springs,Branch,Retired,0.0
173.13,20.0,288.0,1.0,1490.34,Credit,Atlanta,Online,Student,2.0
335.7,80.0,57.0,1.0,6601.44,Debit,El Paso,ATM,Retired,0.0
422.81,28.0,193.0,1.0,1929.2799999999997,Debit,Los Angeles,Branch,Student,2.0
135.43,57.0,91.99999999999999,1.0,5315.83,Debit,San Jose,ATM,Retired,0.0
584.88,26.0,121.0,1.0,548.45,Debit,Philadelphia,ATM,Student,2.0
308.94,25.0,167.0,1.0,1931.6599999999999,Debit,Los Angeles,Online,Student,2.0
295.93,36.0,117.0,1.0,1050.63,Debit,Boston,Branch,Doctor,3.0
77.44,58.0,268.0,1.0,1950.63,Debit,Washington,Branch,Retired,0.0
92.5,40.0,70.0,1.0,6295.45,Credit,Seattle,Online,Engineer,1.0
97.74,41.0,137.0,1.0,4113.63,Credit,Los Angeles,Online,Engineer,1.0
291.68,21.0,90.0,1.0,1451.02,Debit,Columbus,ATM,Student,2.0
56.96,22.0,135.0,1.0,1597.85,Debit,Albuquerque,ATM,Student,2.0
436.8,27.0,91.99999999999999,1.0,1256.33,Debit,Seattle,Online,Student,2.0
259.49,72.0,292.0,1.0,7320.61,Debit,Austin,Online,Retired,0.0
726.26,57.0,147.0,1.0,2150.38,Debit,Omaha,Online,Retired,0.0
568.68,72.0,101.0,1.0,2940.04,Debit,Houston,ATM,Retired,0.0
77.57,49.0,225.0,1.0,12801.93,Debit,Atlanta,Online,Doctor,3.0
14.16,74.0,290.0,1.0,5399.76,Credit,Oklahoma City,Branch,Retired,0.0
61.330000000000005,27.0,129.0,1.0,7537.400000000001,Debit,Raleigh,ATM,Engineer,1.0
27.64,54.0,22.999999999999996,1.0,7498.509999999999,Debit,New York,Online,Engineer,1.0
3.85,29.0,32.0,1.0,10506.41,Debit,San Jose,ATM,Doctor,3.0
431.22,73.0,129.0,1.0,6505.98,Credit,Austin,Branch,Retired,0.0
178.55,55.0,67.0,1.0,7568.400000000001,Debit,Houston,Branch,Engineer,1.0
248.76,18.0,56.0,1.0,546.46,Debit,Denver,ATM,Student,2.0
76.16,23.0,99.0,1.0,1072.25,Debit,San Francisco,ATM,Student,2.0
347.25,69.0,250.0,1.0,7273.55,Debit,Indianapolis,ATM,Doctor,3.0
325.98,19.0,277.0,1.0,782.35,Debit,Washington,ATM,Student,2.0
249.56000000000003,76.0,246.0,1.0,4444.95,Debit,New York,Branch,Retired,0.0
17.43,56.0,33.0,1.0,10658.88,Debit,Albuquerque,ATM,Doctor,3.0
198.01,26.0,40.0,1.0,250.93000000000004,Credit,Austin,Branch,Student,2.0
585.58,23.0,55.0,1.0,1729.02,Debit,Raleigh,Branch,Student,2.0
434.67,27.0,123.99999999999999,1.0,1298.13,Credit,Virginia Beach,Online,Student,2.0
510.7,27.0,294.0,1.0,5828.48,Credit,Nashville,Online,Student,2.0
331.98,74.0,12.0,1.0,7600.99,Debit,Denver,ATM,Retired,0.0
199.54,56.0,268.0,1.0,9603.73,Debit,Portland,Online,Engineer,1.0
212.97,59.0,178.0,1.0,4180.4,Debit,Atlanta,Online,Engineer,1.0
270.56,23.0,139.0,1.0,1268.44,Debit,Philadelphia,Online,Student,2.0
306.37,26.0,120.0,1.0,9609.67,Debit,Colorado Springs,ATM,Engineer,1.0
643.02,38.0,85.0,1.0,11989.39,Credit,Detroit,ATM,Doctor,3.0
98.48,47.0,12.0,1.0,9538.92,Debit,Miami,Branch,Engineer,1.0
889.01,36.0,169.0,1.0,4826.88,Debit,Virginia Beach,Online,Engineer,1.0
537.86,27.0,134.0,1.0,293.06,Debit,Kansas City,Online,Student,2.0
241.18,25.0,162.0,1.0,1445.53,Debit,Mesa,ATM,Student,2.0
130.54,64.0,94.0,1.0,11204.62,Debit,Atlanta,ATM,Doctor,3.0
800.29,20.0,84.00000000000001,1.0,693.4,Credit,San Diego,Branch,Student,2.0
8.81,57.0,165.0,1.0,13523.65,Debit,Dallas,Online,Doctor,3.0
28.52,20.0,163.0,1.0,662.51,Debit,Detroit,ATM,Student,2.0
431.31,23.0,99.0,1.0,342.73,Credit,Atlanta,Online,Student,2.0
885.33,47.0,59.00000000000001,1.0,7764.159999999999,Credit,Raleigh,ATM,Engineer,1.0
199.23,29.0,53.99999999999999,1.0,9834.0,Debit,Tucson,ATM,Engineer,1.0
42.26,44.0,171.0,1.0,268.77,Debit,Raleigh,ATM,Doctor,3.0
166.06,30.0,172.0,1.0,5397.68,Debit,Indianapolis,ATM,Engineer,1.0
357.72,53.0,25.000000000000004,1.0,7659.500000000001,Debit,Miami,ATM,Retired,0.0
588.37,28.0,284.0,1.0,1926.0799999999997,Debit,Dallas,Online,Student,2.0
72.82,68.0,127.0,1.0,6911.62,Debit,Houston,Online,Doctor,3.0
162.36,36.0,147.0,1.0,7527.040000000001,Debit,Tucson,Online,Engineer,1.0
584.82,43.0,109.0,1.0,12071.1,Credit,Nashville,Online,Doctor,3.0
38.15,72.0,129.0,1.0,1425.47,Credit,Oklahoma City,Online,Retired,0.0
477.54,23.0,52.00000000000001,1.0,1598.63,Credit,San Francisco,ATM,Student,2.0
639.57,60.0,43.0,1.0,11726.47,Debit,Philadelphia,Branch,Doctor,3.0
58.23,28.0,34.0,1.0,9189.76,Debit,Phoenix,Online,Student,2.0
776.21,78.0,99.0,1.0,4895.87,Credit,Raleigh,Online,Retired,0.0
248.76,21.0,117.0,1.0,6178.77,Debit,Portland,Branch,Student,2.0
188.61,67.0,26.0,1.0,7167.57,Debit,Boston,Online,Retired,0.0
675.37,56.0,30.999999999999996,1.0,4704.91,Credit,Jacksonville,Online,Retired,0.0
94.82,67.0,56.0,1.0,1267.72,Credit,Columbus,Branch,Retired,0.0
425.18,59.0,135.0,1.0,5790.55,Credit,Fresno,Online,Engineer,1.0
50.28,60.0,65.0,1.0,5729.1,Debit,Oklahoma City,Branch,Engineer,1.0
864.72,34.0,58.00000000000001,1.0,7379.38,Credit,Detroit,Branch,Engineer,1.0
70.68,25.0,105.0,1.0,1478.41,Debit,El Paso,Online,Student,2.0
261.77,28.0,45.99999999999999,1.0,824.7099999999999,Debit,Chicago,Online,Student,2.0
183.22,27.0,63.0,1.0,1024.42,Debit,Milwaukee,ATM,Student,2.0
156.86,51.0,102.0,1.0,14453.35,Debit,Charlotte,ATM,Doctor,3.0
120.67,42.0,233.0,1.0,5374.54,Debit,Colorado Springs,ATM,Doctor,3.0
308.62,59.0,101.0,1.0,9148.08,Credit,Sacramento,Branch,Engineer,1.0
506.81,59.0,41.0,1.0,2757.23,Debit,Milwaukee,ATM,Engineer,1.0
328.39,41.0,107.99999999999999,1.0,2523.83,Debit,New York,ATM,Engineer,1.0
796.3,67.0,64.0,1.0,1498.79,Debit,Austin,Branch,Retired,0.0
72.47,29.0,72.0,1.0,1305.56,Debit,Boston,Online,Doctor,3.0
279.6,25.0,131.0,1.0,1910.9000000000003,Debit,Fort Worth,ATM,Student,2.0
304.2,25.0,102.0,1.0,423.64,Debit,Indianapolis,Online,Student,2.0
351.38,64.0,21.000000000000004,1.0,7606.63,Debit,New York,Branch,Retired,0.0
86.07,31.0,22.999999999999996,1.0,842.5599999999998,Debit,Dallas,Branch,Doctor,3.0
604.5,28.0,80.0,1.0,709.4199999999998,Debit,Portland,ATM,Student,2.0
258.7,27.0,123.0,1.0,1358.37,Debit,Charlotte,ATM,Student,2.0
11.46,75.0,64.0,1.0,7258.33,Credit,Austin,Branch,Retired,0.0
63.75999999999999,69.0,100.00000000000001,1.0,4980.26,Debit,San Antonio,ATM,Retired,0.0
446.83,55.0,143.0,1.0,1623.5,Credit,Miami,Branch,Retired,0.0
63.540000000000006,26.0,136.0,1.0,4401.78,Debit,Dallas,ATM,Engineer,1.0
81.11,48.0,110.0,1.0,2051.37,Debit,Charlotte,Online,Engineer,1.0
170.96,64.0,69.00000000000001,1.0,13374.89,Debit,Washington,Branch,Doctor,3.0
48.51,22.0,69.00000000000001,1.0,3363.23,Debit,Austin,Branch,Student,2.0
325.03,60.0,106.0,1.0,13521.76,Debit,Jacksonville,Branch,Doctor,3.0
125.83,57.0,138.0,1.0,6109.86,Debit,Los Angeles,ATM,Retired,0.0
506.83,37.0,45.0,1.0,9975.79,Debit,Indianapolis,Branch,Engineer,1.0
738.94,41.0,173.0,1.0,13856.18,Debit,Philadelphia,Branch,Doctor,3.0
180.36,33.0,55.0,1.0,9905.23,Credit,Oklahoma City,Online,Engineer,1.0
225.1,28.0,35.0,1.0,1547.71,Debit,Boston,ATM,Student,2.0
359.51,79.0,157.0,1.0,7153.72,Debit,Charlotte,Online,Retired,0.0
720.46,54.0,44.0,1.0,3101.54,Debit,Tucson,Branch,Retired,0.0
291.46,57.0,135.0,1.0,7142.53,Debit,Miami,ATM,Retired,0.0
98.24,28.0,148.0,1.0,580.66,Debit,Mesa,Online,Student,2.0
100.48,18.0,104.0,1.0,6149.81,Credit,Milwaukee,Branch,Student,2.0
45.9,56.0,264.0,1.0,5698.25,Debit,Columbus,Branch,Engineer,1.0
258.21,39.0,225.0,1.0,9562.41,Debit,San Antonio,Online,Doctor,3.0
287.51,22.0,255.0,1.0,187.65,Debit,El Paso,Online,Student,2.0
501.29999999999995,26.0,146.0,1.0,8520.08,Credit,San Antonio,Online,Engineer,1.0
26.1,27.0,32.0,1.0,1435.72,Debit,Mesa,ATM,Student,2.0
436.77,20.0,176.0,1.0,825.69,Debit,Jacksonville,ATM,Student,2.0
292.38,68.0,224.0,1.0,5803.89,Debit,Baltimore,ATM,Doctor,3.0
25.29,50.0,125.0,1.0,5374.69,Debit,Miami,Online,Engineer,1.0
123.34999999999998,31.0,10.0,1.0,6852.16,Credit,Baltimore,Online,Doctor,3.0
139.52,23.0,30.999999999999996,1.0,1570.22,Debit,Portland,Branch,Student,2.0
51.2,18.0,83.0,1.0,730.6,Debit,Tucson,Online,Student,2.0
161.38,24.0,101.0,1.0,3900.3399999999997,Credit,Colorado Springs,Online,Student,2.0
